Timestamp;matlab_p;matlab_x;matlab_y;matlab_z
20671;2.959148E+001;3.544424E+006;8.092802E+007;1.616040E+005
20699;2.865392E+001;2.788884E+006;8.114406E+007;7.784100E+004
20725;2.717742E+001;2.686200E+006;8.235562E+007;6.864400E+004
20751;2.536712E+001;1.899308E+006;8.026368E+007;3.572100E+004
20778;2.581788E+001;1.724157E+006;8.148673E+007;3.802500E+004
20804;2.405512E+001;9.616950E+005;8.559950E+007;1.188100E+004
20832;2.200011E+001;4.815050E+005;8.253722E+007;2.601000E+003
20860;2.100915E+001;0.000000E+000;8.195681E+007;0.000000E+000
20887;2.056341E+001;0.000000E+000;8.056858E+007;0.000000E+000
20914;1.964287E+001;0.000000E+000;8.277360E+007;0.000000E+000
20942;1.987266E+001;2.691300E+004;7.937028E+007;9.000000E+000
20970;1.992560E+001;1.165450E+005;8.037122E+007;2.890000E+002
20998;1.995612E+001;6.520000E+006;6.642250E+007;5.550250E+005
21026;2.534395E+001;9.823722E+006;2.569476E+007;3.748096E+006
21054;3.645251E+001;8.439717E+006;1.613629E+007;4.622500E+006
21081;3.240616E+001;6.102789E+006;9.369721E+006;4.892944E+006
21109;2.264291E+001;4.743000E+006;3.189796E+006;7.011904E+006
21135;1.900189E+001;2.254200E+006;3.981610E+005;8.328996E+006
21162;1.399353E+001;2.256100E+005;7.672900E+004;8.720209E+006
21190;1.046694E+001;6.835600E+005;5.290000E+004;8.856576E+006
21218;8.953248E+000;4.214210E+005;2.044900E+004;8.573184E+006
21246;9.466649E+000;6.412527E+006;7.144929E+006;5.721664E+006
21274;2.369377E+001;5.671387E+006;5.433561E+006;6.543364E+006
21301;2.123039E+001;6.601387E+006;5.004169E+006;8.708401E+006
21327;2.135661E+001;-7.920600E+005;1.162810E+005;9.597604E+006
21355;7.580185E+000;-5.983240E+005;4.080400E+004;8.892324E+006
21382;7.580185E+000;2.936000E+005;1.000000E+004;8.620096E+006
27665;1.619195E+001;5.601246E+006;4.297329E+006;7.001316E+006
27692;1.578274E+001;7.078572E+006;8.928144E+006;5.527201E+006
27719;2.375514E+001;5.232240E+006;6.487209E+006;6.390784E+006
27746;2.309591E+001;6.913280E+006;1.031052E+007;5.692996E+006
27772;2.628519E+001;8.293158E+006;1.130977E+007;5.866084E+006
27800;2.717645E+001;9.020505E+006;1.371962E+007;4.756761E+006
27827;3.532517E+001;1.055582E+007;8.410724E+007;1.394761E+006
27854;4.444547E+001;1.161108E+007;5.952122E+007;1.915456E+006
28120;4.153292E+001;1.186881E+007;6.588569E+007;2.013561E+006
28147;3.954017E+001;2.404350E+006;7.721137E+007;1.406250E+005
28174;3.961909E+001;8.750816E+006;8.038915E+007;8.226490E+005
28201;2.823880E+001;7.283436E+006;8.145062E+007;7.551610E+005
